lake_name,Value,Variable,LakeVarID,Variable_Name,MEAN_JAN,MEAN_FEB,MEAN_MAR,MEAN_APRIL,MEAN_MAY,MEAN_JUNE,MEAN_JULY,MEAN_AUG,MEAN_SEPT,MEAN_OCT,MEAN_NOV,MEAN_DEC,STD_JAN,STD_FEB,STD_MAR,STD_APRIL,STD_MAY,STD_JUNE,STD_JULY,STD_AUG,STD_SEPT,STD_OCT,STD_NOV,STD_DEC
Canton Lake,146,var8@SFC,146 var8@SFC,Lake Mix Layer Temp,275.453050630277346,276.222268349136243,280.048722020674518,285.366720843487371,290.972975893523426,296.498845546727750,298.736583974239693,298.127462918892434,295.448309030474491,289.657565010012036,283.183023501397088,278.324802045534966,1.008137057627860,1.370791674499835,2.063544005951396,1.428814325362117,1.090565169229901,0.647738883422305,0.932267703763707,0.484124660675283,0.708308376380324,0.916477346186905,1.737640621015703,1.354387647879173
Lake Jean Neustadt,147,var8@SFC,147 var8@SFC,Lake Mix Layer Temp,277.411687677556813,278.677712180397748,282.762140447443187,287.832009055397748,292.790815873579561,297.829256924715935,299.714821555397748,299.344438032670439,296.893887606534065,291.030961470170439,284.389182350852252,280.096923828125000,1.536046913921876,1.851752974716915,2.279459888930669,1.220182779076092,1.081195333475951,0.593398060807535,0.860832362352304,0.512206013747941,0.822531121790710,0.826897772266459,1.998320919013353,1.707200824591028
Keystone,148,var8@SFC,148 var8@SFC,Lake Mix Layer Temp,275.571943089993454,276.950695763758574,281.753726268792889,287.005291708520133,292.509990281610726,297.902359749928678,299.947818319390706,299.327837067673102,296.413005405943409,289.793025829853036,282.596937503404490,278.156282436495417,1.329522846345945,1.817124729083716,2.281985926135801,1.538001044942756,1.277092167465985,0.687223505677694,0.915274944093455,0.657235498132402,0.834027779504210,1.116273243016910,2.208846571853572,1.866592885699901
Sherman Reservoir,149,var8@SFC,149 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.184820034443646,274.886167199149213,280.348984451495255,286.773482487517811,294.068115746416652,296.716268533126083,295.708534101828093,292.293442586325170,284.545341853463185,277.347429966670461,273.471398145828289,0.000140370989887,0.094276151653528,1.464357388290586,1.745754416782622,0.993986786992952,0.932650978245875,0.724178145725918,0.476905309184508,1.088402238705954,1.436456909143454,1.672218619593165,0.407421303906696
Lake Minatare,155,var8@SFC,155 var8@SFC,Lake Mix Layer Temp,273.150612302705383,273.154265225092502,273.827406872933636,276.885867465100205,282.339476002194885,291.158790968106871,294.757749981915083,294.230821178618271,290.577419310909022,284.040572096623578,278.941633185268984,274.419108717533334,0.002850078140463,0.008433075026182,0.814073340537562,1.358427524002944,1.074489586436679,1.236669305629542,0.432825402651937,0.686141179052271,0.915817789804488,1.317033387006184,1.158821074923013,0.750773414083972
Storrie Lake,157,var8@SFC,157 var8@SFC,Lake Mix Layer Temp,273.150412819602252,273.271817294034065,274.336004083806813,277.534601384943187,281.393088600852252,286.773415305397748,291.312033913352252,291.015514026988626,288.306795987215935,283.546675248579561,278.078014026988626,273.817848899147748,0.002236264509554,0.252363804927827,0.709263961856241,0.748595201540153,0.634200892103524,0.717572732900685,0.279527755819861,0.361917007249948,0.606001823637928,0.750957844180349,0.971449440650417,0.550410875573131
Eaglewatch Lake,159,var8@SFC,159 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.397349964488626,276.382080078125000,283.272083629261374,289.327570134943187,292.395308061079561,291.578546697443187,288.329434481534065,281.538862748579561,275.028120561079561,273.209361683238626,0.000140370989887,0.000000000000000,0.589739716154404,2.001663903027134,1.145157547631509,0.721114878829398,0.279048856956517,0.435285799811890,0.834071428866631,1.511974531970479,1.291556198100136,0.126535879246215
Beaver pond,165,var8@SFC,165 var8@SFC,Lake Mix Layer Temp,273.152454723011374,273.149658203125000,273.337602095170439,276.791703657670439,283.804221413352252,292.252374822443187,295.759299538352252,294.865300958806813,291.537708629261374,284.880215731534065,279.279452237215935,274.655073686079561,0.008690086715868,0.000000000000000,0.321491074743410,1.408164298602696,1.159486414160534,0.760602946299812,0.479591007197520,0.617069185555195,0.713148312209556,1.319471690810267,1.107524697744118,0.971994140925979
Cloud Southern Plains,166,var8@SFC,166 var8@SFC,Lake Mix Layer Temp,273.790150035511374,273.462868430397748,275.506192294034065,279.908891157670439,286.725297407670439,294.987726384943187,297.843727805397748,296.818958629261374,293.985506924715935,287.879416725852252,282.239679509943187,277.265380859375000,0.574084815279440,0.387900005829510,1.342912115420570,1.400485923190234,1.258039826876829,0.692654518561242,0.802468113435526,0.665048810158035,0.938497251479293,0.973894623821535,1.576418819047603,1.328719600641959
Lake Overholser,167,var8@SFC,167 var8@SFC,Lake Mix Layer Temp,276.241886821272885,277.362922457535262,281.598260452248269,287.072151735841885,292.609788626276497,297.889171805689273,299.968978882597469,299.267669113073794,296.525417261105872,290.461706004785015,283.737199054353994,279.063804651105499,1.339225586193104,1.669163039966228,2.206192826065766,1.488194549140426,1.214189985637484,0.622550501681138,0.989911353063273,0.529854882610310,0.765525292940360,0.928319632035541,1.908615969053292,1.536273095113696
Rush Cr. Site 17 Reservoir,184,var8@SFC,184 var8@SFC,Lake Mix Layer Temp,277.457097833806813,277.617431640625000,280.540638316761374,285.667058771306813,291.495982776988626,296.873202237215935,299.095769708806813,298.522438742897748,296.156227805397748,290.620450106534065,284.725918856534065,280.453413529829561,1.199835328029455,1.486434165335424,2.030294693507448,1.252693590677008,1.165367546367209,0.605331479373827,0.867119895623768,0.442657801133828,0.756142757949624,0.826966453662881,1.673514079704660,1.378244630107849
Boulder Reservoir,186,var8@SFC,186 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.298273259943187,275.174161044034065,280.497048117897748,289.411554509943187,293.778475674715935,292.948575106534065,289.743852095170439,283.500244140625000,277.855890447443187,273.769287109375000,0.000140370989887,0.000000000000000,0.305761141216788,1.272136575926404,1.514663696943951,1.066544840853269,0.431083382555685,0.440840308733203,0.673579288966896,1.180150776474562,1.162869548374951,0.766784158506794
Stubblefield,188,var8@SFC,188 var8@SFC,Lake Mix Layer Temp,273.977783203125000,273.547829367897748,275.110151811079561,277.898326526988626,282.453191583806813,289.578191583806813,294.160666725852252,293.890957919034065,291.176646839488626,286.221036044034065,280.906494140625000,277.138472123579561,0.961497434794538,0.800863429787151,0.894235437528322,0.552960238961034,0.973434159954386,0.934350086243675,0.276594088171298,0.335476892577020,0.599769599015696,0.724804906939507,0.906959949188396,0.676675288851516
Bluestem Lake,190,var8@SFC,190 var8@SFC,Lake Mix Layer Temp,274.903769587148361,276.147386998900004,280.993203709282113,286.300498769870160,291.860538052011009,297.446841394480089,299.500666726318627,298.850209190874295,295.925011205912767,289.216176260554107,281.923046560583714,277.411407744327107,1.125914487487950,1.751416620307599,2.238967135762666,1.537625217915261,1.255570902007435,0.676668161149965,0.922303959224501,0.689215640761561,0.836801410659812,1.138067265077148,2.179792838139091,1.707292334146968
Lake Fisher,191,var8@SFC,191 var8@SFC,Lake Mix Layer Temp,273.187078302556813,273.305553089488626,275.625688032670439,281.552179509943187,288.462602095170439,295.184370561079561,297.308926669034065,296.531938032670439,293.563454367897748,286.557683771306813,278.864590731534065,274.335604580965935,0.063204273103204,0.362283813856914,1.797452177502652,1.793858528814027,1.311771495399046,0.896983480542851,0.924904518405597,0.771717901449914,0.917933813228154,1.320383009855292,2.063354586459021,1.058830591880207
Monee Reservoir,195,var8@SFC,195 var8@SFC,Lake Mix Layer Temp,273.432683771306813,273.326416015625000,275.119295987215935,280.099675958806813,286.603759765625000,293.760453657670439,296.603404651988626,295.889626242897748,293.033624822443187,286.473876953125000,279.429665305397748,275.120583274147748,0.209206127944197,0.303313458249182,1.403285835815073,1.354443817328760,0.600001086609752,0.705302539258211,0.981887847984740,0.913510417150622,0.736957172554694,1.380903889057650,1.620309748193859,1.108510389704166
Beaver Creek Upground,204,var8@SFC,204 var8@SFC,Lake Mix Layer Temp,273.937744140625000,273.632435191761374,275.241543856534065,280.033447265625000,286.659956498579561,293.610151811079561,296.595148259943187,295.658624822443187,292.792413884943187,286.543745561079561,279.906671697443187,275.984175248579561,0.501580773914396,0.562184913737991,1.374827253007140,1.152459231381312,0.582246805119865,0.651206895947221,0.960140854351584,1.006331584100771,0.698352477356022,1.297249871724766,1.093658825385587,1.153161001281030
Lake Station,205,var8@SFC,205 var8@SFC,Lake Mix Layer Temp,273.425093217329561,273.421497691761374,275.141135475852252,280.086004083806813,286.564697265625000,293.222811612215935,296.254150390625000,295.871781782670439,292.854292436079561,286.451149680397748,278.997048117897748,274.708074396306813,0.266017069971049,0.391499436905296,1.297831160734519,1.478824019712915,0.709842780335094,0.940553854258009,0.986477454801741,0.890260794232432,0.846879119876986,1.408035168084249,1.780737167147069,1.128590552395016
Wyandotte County Lake,206,var8@SFC,206 var8@SFC,Lake Mix Layer Temp,273.430375532670439,274.061678799715935,278.650545987215935,284.374356356534065,290.581387606534065,296.445734197443187,298.388294566761374,297.419367009943187,294.269597833806813,286.629327947443187,279.049604936079561,275.007213245738626,0.327453815567415,1.198790285429660,2.184306221629014,1.703061441543895,1.484647235903324,0.620650232573667,0.956633501016129,0.692458604099520,1.036858961080219,1.412599892935201,2.343283436472776,1.323696093128604
Old Mans Lake,207,var8@SFC,207 var8@SFC,Lake Mix Layer Temp,273.296891439654360,273.585895569261254,276.546077041838430,282.842307094316652,289.561736314990355,295.094977390152110,297.133310285892776,296.299229077266830,293.194182687426974,285.719492486620481,277.983832175012481,274.314372089689471,0.185962883974255,0.802400599913447,2.077665087005994,1.592855696846171,1.243934778565017,0.763334945003104,1.045057622195724,0.855137701187951,0.899632538565765,1.485126625756476,2.063285186063455,1.092304256573306
Lake Lancelot,208,var8@SFC,208 var8@SFC,Lake Mix Layer Temp,273.313631924715935,273.575972123579561,276.389004794034065,282.659867720170439,289.328102805397748,294.879416725852252,297.011430220170439,296.220680930397748,293.173450816761374,285.845592151988626,278.013383345170439,274.291925603693187,0.208420433143472,0.734382126278726,2.022450561611297,1.576832479149543,1.209527399850334,0.778206417275085,1.026564902185912,0.881200258574978,0.863029869343795,1.494505632169937,2.096316514875551,1.104510011186369
Otter Lake,209,var8@SFC,209 var8@SFC,Lake Mix Layer Temp,275.493053089488626,276.120538884943187,280.249533913352252,285.603493430397748,291.254771839488626,296.091064453125000,298.283536044034065,297.358465021306813,294.415638316761374,288.084494850852252,280.579612038352252,277.426291725852252,1.648652661718641,1.823531387130378,2.029817904515355,1.252341770823445,1.363349502908393,0.862156828106889,1.142169629906963,0.820489384399746,0.944904037741535,1.287278304976971,1.941954700332581,1.929038539806789
Lake Dalercarlia,210,var8@SFC,210 var8@SFC,Lake Mix Layer Temp,273.304398970170439,273.365123401988626,275.420432350852252,281.055730646306813,287.681884765625000,294.173362038352252,296.669455788352252,295.965709339488626,292.950705788352252,286.404896129261374,278.685169566761374,274.388427734375000,0.185516203560002,0.360028007055421,1.621380761816840,1.505830750207283,0.826072071965844,0.768867276322278,1.007456815265143,0.935284605789744,0.865830076558838,1.399755428844540,1.825035265548672,1.102423247380853
Madison Lake,211,var8@SFC,211 var8@SFC,Lake Mix Layer Temp,273.891268643465935,273.909601384943187,276.569846413352252,282.636518998579561,289.115922407670439,294.581298828125000,297.071000532670439,296.163330078125000,293.235151811079561,286.912708629261374,279.342751242897748,275.149658203125000,0.669893494367389,0.976780144264621,1.817830780127160,1.280381501768257,1.342911334837924,0.902199329407137,0.994273030630705,0.985817121228156,0.811763975703982,1.455818448264607,1.389324329869160,1.336586177699794
Lake of the Woods,214,var8@SFC,214 var8@SFC,Lake Mix Layer Temp,273.566606001420439,273.775457208806813,276.904274680397748,283.132879083806813,289.632879083806813,295.114324396306813,297.277143998579561,296.446977095170439,293.438099254261374,286.396550958806813,278.524924538352252,274.725119850852252,0.442778828716479,0.912782741479038,2.106061130404693,1.403711779837360,1.239794866241682,0.931569508191231,1.026087456308362,0.872243762459971,0.856484464475569,1.434785523152722,1.993560832958196,1.308454154466799
Yellow Banks Lake,230,var8@SFC,230 var8@SFC,Lake Mix Layer Temp,274.837955099499538,275.228544428765701,279.288199207312800,284.915165456893135,290.802755210271016,295.762910297807821,297.959891119421059,297.064771419502563,294.189065504591554,287.660289862911384,279.923011705813337,276.534673148271565,1.372344206065377,1.637576729574314,2.054731672568665,1.276209839998469,1.348335586330203,0.931352751108171,1.060412473946181,0.811378846397363,0.948694475140651,1.371773376759544,1.948867679496091,1.829253391865910
mina lake,231,var8@SFC,231 var8@SFC,Lake Mix Layer Temp,273.149880149147748,273.149658203125000,273.265425248579561,274.642289595170439,278.749356356534065,287.165549538352252,293.844349254261374,294.469260475852252,291.036021839488626,284.661820845170439,279.272083629261374,274.830411044034065,0.000564982335820,0.000000000000000,0.249137557280757,1.347969341746786,1.396492846455045,1.652222545759010,0.976430057844976,0.516763585532122,0.842085434955847,1.058775334071911,1.122925687687480,0.944447289957464
harvey dam,232,var8@SFC,232 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.151522549715935,274.443159623579561,283.014182350852252,291.086270419034065,293.990034623579561,293.043568004261374,288.526877663352252,280.414839311079561,274.230446555397748,273.150324041193187,0.000140370989887,0.000000000000000,0.005895581575243,1.546971530260511,1.809970398306334,1.239508448308839,0.886290238193578,0.472893777614359,1.094597116631948,1.800440661293279,1.287627061256394,0.002105564848301
Redstone Lake,233,var8@SFC,233 var8@SFC,Lake Mix Layer Temp,273.150029947398707,273.149658203125000,273.592967792586421,278.014981472585134,285.734901007241490,292.254727476072503,294.904867603477157,294.060287328709705,290.680141153155887,283.319447522998360,276.131164403301455,273.376684164134360,0.001096852269001,0.000000000000000,0.734525557733018,2.067288409540765,1.023640334843799,0.596481810834045,1.047538222587427,0.914859464051460,0.906979533100421,1.731628423222338,1.689151162435689,0.269943088144551
Palmer Lake,234,var8@SFC,234 var8@SFC,Lake Mix Layer Temp,273.195111712616438,273.327192804686320,275.197413886453262,281.155028426580259,288.360049405750374,293.772516209575997,296.062319139208284,295.164325531253724,291.782509251920146,284.691581144555414,277.022541752192012,273.909394997263973,0.073256849653789,0.383932542243127,1.673552268665419,1.634802234740999,1.214349095127254,0.620095769168849,1.080843128497172,1.060142058273961,0.838387352630197,1.455412104331431,1.705583514819029,0.966935562374436
Sylvan Lake,235,var8@SFC,235 var8@SFC,Lake Mix Layer Temp,273.281893643465935,273.359974254261374,275.103759765625000,280.642200816761374,287.460116299715935,293.761962890625000,296.197509765625000,295.333429509943187,292.282026811079561,285.812211470170439,278.160666725852252,274.209272904829561,0.144922248625879,0.349620353772571,1.482123811587795,1.552088239316701,1.082175101085971,0.733662420052688,1.087852610600516,1.004801736870867,0.750421736500850,1.382392517082990,1.682798577873712,1.053204936526157
Meyer Lake,236,var8@SFC,236 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149746981534065,273.568694092728379,278.136339707306377,286.355025403986645,293.427109810541310,295.797455239493331,294.869480289137755,291.483252261473069,284.040373972945531,276.415784396430354,273.311431928930062,0.000140370989887,0.000280741979773,0.675596283959207,2.383815445865508,1.007675909297081,0.823998431947424,1.062441999857918,0.849094745603009,0.950003863022542,1.631190739382382,1.817053423580721,0.207241729264665
Sidie Hollow Lake,237,var8@SFC,237 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.539572975852252,277.781316583806813,285.735329367897748,292.565407492897748,295.106778231534065,294.252552379261374,290.922207919034065,283.509832208806813,276.090886896306813,273.296719637784065,0.000140370989887,0.000000000000000,0.647859794043501,2.207353217877067,0.977529270299666,0.717580465386074,1.054245032146167,0.826885076162981,0.888706942223158,1.719645360259570,1.769290611723595,0.201982265460223
beulah,238,var8@SFC,238 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.568603515625000,278.309193004261374,286.067804509943187,290.833873401988626,294.798450816761374,294.183216441761374,289.820112748579561,283.786376953125000,278.079967151988626,273.435480291193187,0.000140370989887,0.000000000000000,0.849349837088964,2.221991571387435,1.203162529779597,1.125117230152909,1.014353757431026,0.635722245828348,0.785131886754654,1.740740019626442,0.962771070402485,0.401677590626253
Philips,239,var8@SFC,239 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.237313241288575,274.832279010597063,279.177447879623855,284.089117381603558,289.263023877588068,290.348025254747142,287.018284856112189,282.091930567262239,277.305244048558507,273.490205259338495,0.000140370989887,0.000000000000000,0.276914611408941,1.053579206533842,0.860185489484591,1.088054181858495,0.927871288738933,0.687771350048526,0.817726013816424,1.467750008245512,0.768403619656273,0.336932967396592
stockade lake,240,var8@SFC,240 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.205655917048432,274.174676519243917,278.189424689160148,285.674941389692208,291.177075765302277,290.832245903965315,287.374376799769493,281.296776382089490,275.637270812869588,273.214472874055105,0.000140370989887,0.000000000000000,0.103752287539744,1.249009004815815,0.977861477768669,1.263001265595087,0.479627678239090,0.610174089773744,0.969484572093932,1.307121607477317,1.424106708360899,0.115630278590328
Heron Reservoir,247,var8@SFC,247 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.211337212309843,277.527168908810097,284.571696111003291,289.412271258988426,292.647018375285995,291.557322091123069,288.414761648893602,281.836689989281410,275.455634148792683,273.220457805380761,0.000140370989887,0.000000000000000,0.189434615386027,2.142229241081250,0.924103385119238,0.874446404620977,0.459147517698781,0.467933177339754,0.637129094059556,1.220609039024711,1.344317627716567,0.151169082324346
Emigrant,249,var8@SFC,249 var8@SFC,Lake Mix Layer Temp,273.978446562139482,274.776991612316579,276.739103500877320,279.968470486487945,284.569932802261462,288.646059407832581,292.443532280595491,292.845496392922314,289.415665466190319,284.540347370127790,279.697208732425565,275.480383738220382,0.667032908750552,1.079489034568815,1.349798717136424,1.079051054903449,0.852375821339934,0.985352554405019,0.946037629310874,0.615149284629579,0.910035498449696,1.621997876583003,0.579720746150145,1.020844795874330
East Fork Reservoir,250,var8@SFC,250 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.149658203125000,273.348169077444140,275.899634361244296,280.683878589460164,287.274827471164258,289.781164172722356,286.532334566917825,281.405265492146498,276.387126035212589,273.328418419277853,0.000140370989887,0.000000000000000,0.000000000000000,0.324854017367505,0.949379253429420,1.070946926703302,0.940791365065025,0.566426821012000,1.004203244671306,1.357113640358074,1.112254052683593,0.300725604902660
Lost_Valley,253,var8@SFC,253 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.154452237215935,274.887495561079561,281.955677379261374,287.128972833806813,291.265780362215935,291.296497691761374,287.060169566761374,280.893976384943187,274.753617720170439,273.149702592329561,0.000140370989887,0.000000000000000,0.015160066907767,1.282642858468195,1.033535132504562,0.947043636325353,1.149106574615699,0.693868260247936,0.859513934316598,1.887223497939056,1.078633053345638,0.000140370989887
Swofford,263,var8@SFC,263 var8@SFC,Lake Mix Layer Temp,274.889154860448400,275.528962059591379,277.294811000319385,280.755586226873447,285.268126458099118,288.155594908052024,291.229655064977067,291.969214794303525,288.942921874438980,284.364398804412019,279.239669058813035,275.651568519232455,1.042094581485086,1.177833133304103,1.261188323523817,1.029261606001228,1.069978612007711,0.805130674586703,0.857361668978914,0.601595438193871,0.852997612145120,1.371170928455015,0.928254350488664,0.980237591723653
Troutvale Reservoir #1,264,var8@SFC,264 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.149658203125000,273.149658203125000,273.185435901988626,277.482932350852252,284.929398970170439,285.520041725852252,283.041614879261374,278.013117009943187,273.526433771306813,273.149702592329561,0.000140370989887,0.000000000000000,0.000000000000000,0.000000000000000,0.071971424818212,1.101012541886919,0.765455958530454,0.353432745031818,0.571079411792280,1.100870772846750,0.504082884322421,0.000140370989887
elk cr,265,var8@SFC,265 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.462957208806813,275.951060901988626,280.276167436079561,286.253795276988626,290.945023970170439,291.800315163352252,287.874977805397748,282.797296697443187,278.090443004261374,273.751309481534065,0.000140370989887,0.000000000000000,0.550065334345955,1.028739987091690,1.052963573236790,1.309370878413976,1.045904228690773,0.725796751522905,0.927482779403911,1.276677861771908,0.931980812445965,0.449032364399934
Willow Lake,275,var8@SFC,275 var8@SFC,Lake Mix Layer Temp,277.560619460830424,277.832430872513669,279.854324986934898,283.772025652652644,287.904088359886487,292.805008617507212,296.619240293585051,296.199639987165199,293.521802086450293,288.363000563306343,283.465026452725454,279.579860036106652,0.897130742809800,0.937405444347159,1.327757812555014,0.822493221895327,0.846426622499961,1.056184235991247,0.897059941960495,0.592757890857543,0.967138903677999,1.229985043547164,1.201731943408381,0.786911047315886
gooseberry reservoir,276,var8@SFC,276 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.149658203125000,273.253664725389910,276.003737309421410,281.276901913395022,287.869256207180342,288.645950936350403,285.904615758906516,281.021807743503587,276.193057308331333,273.214573407702289,0.000140370989887,0.000000000000000,0.000000000000000,0.197837130473626,0.819672138878710,0.866017201699430,0.962008169913084,0.519796934831609,0.548407819418325,1.072273093587042,0.896761641061332,0.153244367110487
Upper Twin Lake,281,var8@SFC,281 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.149658203125000,273.149658203125000,274.514271129261374,279.342928799715935,285.533891157670439,287.688631924715935,284.577126242897748,279.814963600852252,274.643177379261374,273.162353515625000,0.000140370989887,0.000000000000000,0.000000000000000,0.000000000000000,0.750160809556205,1.030133819114568,0.950688608429794,0.586223364000756,0.968045879073276,1.407005405615354,0.933468492788151,0.027111304006887
owyhee,287,var8@SFC,287 var8@SFC,Lake Mix Layer Temp,273.256620181773997,273.547152038963702,275.918176690745554,281.797023866757854,288.646770881595899,293.129928600351491,297.396513787796096,296.839942796536150,292.503740070559445,285.871551984567702,279.983627946206411,274.801471804835501,0.137383416118492,0.634955356492585,1.860259421509619,1.903002759903103,1.232082298974552,1.083941659710062,1.125305950293498,0.625629538210333,0.751188138565669,1.712758194110148,0.980689426099047,0.898299626287095
Saguaro,288,var8@SFC,288 var8@SFC,Lake Mix Layer Temp,282.604385416402124,283.512702854224415,286.922289687078205,291.491833798416224,295.304386389867886,300.088604847713100,303.071081459155664,303.050290942162633,300.584814078922363,295.234475414401345,289.426449668517137,284.527772440198135,0.616639856005416,0.845930933936015,1.222626434123074,0.579175002008521,0.895652963003244,0.760839305622993,0.429675669946531,0.478111980326551,0.774790645169164,1.092577511626142,1.218519862877080,0.807738023565360
Upper San Leandro Reservoir,291,var8@SFC,291 var8@SFC,Lake Mix Layer Temp,281.513709324242939,282.712935817424238,284.281877956624839,286.234396004746372,288.133259681726258,290.262490322588462,291.599845105916188,292.045861246018660,291.658689381931254,289.474806233793004,285.896212565648796,282.525691183577010,0.674220929824289,1.076888395897579,1.373871446130084,0.740529928154148,0.536250050906765,0.448658821850358,0.365083712186867,0.476359705749750,0.625849641621766,1.085175974766731,0.827102313240824,1.087247052709619
Shadow Cliffs Lake,296,var8@SFC,296 var8@SFC,Lake Mix Layer Temp,281.507790305397748,282.973433061079561,284.981068004261374,287.267555930397748,289.365567294034065,292.032737038352252,293.646550958806813,293.895219282670439,292.929310191761374,290.153919566761374,285.925403941761374,282.411066228693187,0.708530810814014,1.240875396626750,1.558032902895311,0.840718184412108,0.694131998720770,0.647612444420098,0.540329130770211,0.529321339870046,0.716938165426517,1.137086409547823,0.888907767214467,1.039632567023382
New Melones,297,var8@SFC,297 var8@SFC,Lake Mix Layer Temp,280.350519763415150,280.367074272149978,281.474423348736082,284.237662075718163,287.952358826691295,291.727970005606153,294.836002280972423,295.203010111657193,293.513713365284502,289.755291716586783,285.459700883346613,281.803026922418098,0.419588591915602,0.533856578436646,0.952808394961841,0.849546789613454,0.531743179388864,0.367165956122958,0.491889067216529,0.588922362359375,0.623401311361892,1.020980084867867,0.717356148136604,0.656626099576084
Wild Horse Reservoir,298,var8@SFC,298 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.232163973556396,274.796207357174978,280.138160390680127,287.800661949537812,293.439974322550825,293.154363645013632,289.574329831794614,283.846029274861849,278.737277061483780,274.432456075846574,0.000140370989887,0.000000000000000,0.260906154665718,1.251276955143991,1.521481850273717,1.327212807442354,0.920762404074712,0.709826157815554,0.671887620627040,1.556377945381596,0.712651747204279,0.760664272829103
Lower Goose,302,var8@SFC,302 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.353937322443187,277.401344992897748,286.659867720170439,292.106955788352252,296.085471413352252,294.740478515625000,290.233642578125000,283.466330788352252,277.007080078125000,273.275634765625000,0.000140370989887,0.000000000000000,0.611977141817268,2.213548689803110,1.093465187434533,1.192768299397374,0.965761387593487,0.806336291952952,0.611914972102558,1.796001241350888,1.155798971700461,0.256419218569189
Wapato Lake,308,var8@SFC,308 var8@SFC,Lake Mix Layer Temp,273.347500887784065,273.149658203125000,273.305730646306813,275.155251242897748,279.341153231534065,285.154363458806813,291.049782492897748,292.934992009943187,289.733820134943187,284.615567294034065,279.332452947443187,275.750377308238626,0.261509707497442,0.000000000000000,0.323326748785276,1.073410004421238,1.230016492699606,1.475896383573070,1.063015009528612,0.584089744304930,0.926546957863783,1.381044796069880,0.540334104803806,0.673148630490372
Mitry,316,var8@SFC,316 var8@SFC,Lake Mix Layer Temp,283.781272194602252,286.634121981534065,290.109264026988626,293.216685901988626,295.922207919034065,300.098965731534065,302.930375532670439,303.400634765625000,301.027143998579561,295.062211470170439,288.363436612215935,283.766668146306813,0.999477062554683,1.670189043129271,1.279717268111713,0.387496409632200,0.876246513618541,0.825366753067595,0.493379169382858,0.564167825379985,0.982325622808473,1.741055723398997,1.631922904793767,1.065538504106792
Lake Greenhaven,317,var8@SFC,317 var8@SFC,Lake Mix Layer Temp,281.715153659119437,282.239274752870472,284.028298117898430,287.147068047744824,290.295533328743431,293.409181046353126,294.928308264001942,295.297718243902466,294.194776719281606,290.720999445587495,286.226147264659062,283.140615669207875,0.578738961972315,0.825870108309424,1.412519068241447,0.774509233862952,0.609714339980679,0.401369302750644,0.371366892333704,0.736388802545690,0.622398705944617,1.283033152807207,0.804750165963506,0.813948195728522
Mormon Lake,323,var8@SFC,323 var8@SFC,Lake Mix Layer Temp,273.185657848011374,273.149658203125000,273.268798828125000,275.418568004261374,279.952037464488626,286.552978515625000,292.275723544034065,293.070645419034065,290.015247691761374,284.588578657670439,279.358997691761374,275.027987393465935,0.037875984550548,0.000000000000000,0.311016375634927,1.030504973573102,1.083760828128472,1.357544370903561,1.088806351056164,0.647706866513281,0.699683971744135,1.320335703243943,0.614208237528882,0.765376879010358
Comins Lake,326,var8@SFC,326 var8@SFC,Lake Mix Layer Temp,273.194896657706920,273.151634429065950,273.298532859020554,275.436367471058247,281.272176196754515,288.879327354911368,293.610121280101453,292.699743898808435,289.586459023450971,284.008949601572738,278.995718991207355,274.463592324883905,0.142762294141477,0.006249375147716,0.460693037753978,1.409517348838037,1.378089565624754,1.045252722014478,1.031613750000092,0.736290220696050,0.666973609194389,1.444364487072999,0.988059447666025,0.996269460239905
Dacey Reservoir,327,var8@SFC,327 var8@SFC,Lake Mix Layer Temp,275.445245916193187,275.034157492897748,276.436323686079561,279.628440163352252,285.504683061079561,292.024214311079561,296.858109907670439,296.870538884943187,294.220947265625000,289.032825816761374,283.209494850852252,278.255570845170439,1.135450323854869,1.523276898842584,1.522209493527577,1.454345434697879,1.345953998137986,1.079093999327250,1.075498443894233,0.745713418641533,0.767893415612212,1.357532254183610,1.064921274479535,0.860996738984336
