"lake_id","site_id","visit","air_temp","air_temp_units","ch4_diffusion","ch4_diffusion_units","ch4flag","ch4_r2","ch4_ebullition","ch4_ebullition_units","ch4_total","ch4_total_units","ch4_deployment_length","ch4_deployment_length_units","co2_diffusion","co2_diffusion_units","co2flag","co2_r2","co2_ebullition","co2_ebullition_units","co2_total","co2_total_units","co2_deployment_length","co2_deployment_length_units","trap_deply_date_time","trap_deply_date_time_units","chamb_deply_date_time","chamb_deply_date_time_units","precipitation","precipitation_units","wind_speed","wind_speed_units","k_co2_600","k_ch4_600","k_co2_600_units","k_ch4_600_units"
45,"12",1,44.33,"degrees celcius",6.42,"mg CH4 m-2 d-1",NA,0.988899045339969,0,"mg CH4 m-2 d-1",6.42055,"mg CH4 m-2 d-1",97,"s",2299.29,"mg CO2 m-2 d-1",NA,0.985746181129845,0,"mg CO2 m-2 d-1",2299.2903,"mg CO2 m-2 d-1",97,"s","2022-08-20 01:55:00","UTC",2022-08-20 15:02:05,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
45,"13",1,42.375,"degrees celcius",5.54,"mg CH4 m-2 d-1",NA,0.986794548633615,0,"mg CH4 m-2 d-1",5.53952,"mg CH4 m-2 d-1",96,"s",1675.36,"mg CO2 m-2 d-1",NA,0.990971396940983,0,"mg CO2 m-2 d-1",1675.3637,"mg CO2 m-2 d-1",96,"s","2022-08-20 01:45:00","UTC",2022-08-20 14:49:38,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
45,"14",1,42.045,"degrees celcius",5.03,"mg CH4 m-2 d-1",NA,0.987224273977049,1.191455,"mg CH4 m-2 d-1",6.22105,"mg CH4 m-2 d-1",97,"s",1949.98,"mg CO2 m-2 d-1",NA,0.991225957612519,0.1809,"mg CO2 m-2 d-1",1950.1644,"mg CO2 m-2 d-1",97,"s","2022-08-20 01:19:00","UTC",2022-08-20 14:36:21,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
45,"15",1,39.4387096774194,"degrees celcius",NA,"mg CH4 m-2 d-1","B",NA,13.460167,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"s",12106.03,"mg CO2 m-2 d-1",NA,0.998344207093965,0.6608,"mg CO2 m-2 d-1",12106.6953,"mg CO2 m-2 d-1",152,"s","2022-08-20 00:50:00","UTC",NA,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
45,"17",1,42.1260869565217,"degrees celcius",5.31,"mg CH4 m-2 d-1",NA,0.979386819201953,0,"mg CH4 m-2 d-1",5.31007,"mg CH4 m-2 d-1",112,"s",NA,"mg CO2 m-2 d-1",NA,NA,0,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",56,"s","2022-08-20 02:05:00","UTC",2022-08-20 14:06:43,"UTC",NA,NA,NA,NA,NA,0.129,"m d-1","m d-1"
82,"1",1,41.3707954545455,"degrees celcius",NA,"mg CH4 m-2 d-1","B",NA,1144.768032,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"s",-403.17,"mg CO2 m-2 d-1","U",0.925513108152914,67.7499,"mg CO2 m-2 d-1",-335.4154,"mg CO2 m-2 d-1",106,"s","2021-08-27 02:02:00","UTC",NA,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
82,"2",1,41.0010870967742,"degrees celcius",15.72,"mg CH4 m-2 d-1",NA,0.994120666094989,4.859589,"mg CH4 m-2 d-1",20.58129,"mg CH4 m-2 d-1",182,"s",-942.37,"mg CO2 m-2 d-1","U",0.955273822545316,0.1251,"mg CO2 m-2 d-1",-942.2404,"mg CO2 m-2 d-1",152,"s","2021-08-27 02:53:00","UTC",2021-08-27 14:08:54,"UTC",1.717e-06,"m",1.06,"m s-1",NA,NA,NA,NA
82,"3",1,32.7961035714286,"degrees celcius",50.35,"mg CH4 m-2 d-1","B",0.997729174401122,225.881999,"mg CH4 m-2 d-1",276.22791,"mg CH4 m-2 d-1",102,"s",-878.58,"mg CO2 m-2 d-1","U",0.989432790846644,0.7107,"mg CO2 m-2 d-1",-877.8646,"mg CO2 m-2 d-1",137,"s","2021-08-27 04:00:00","UTC",2021-08-27 12:25:21,"UTC",1.717e-06,"m",1.16,"m s-1",NA,NA,NA,NA
82,"4",1,42.8287916666667,"degrees celcius",47.29,"mg CH4 m-2 d-1",NA,0.997234381740715,2.306498,"mg CH4 m-2 d-1",49.59752,"mg CH4 m-2 d-1",198,"s",-1812.35,"mg CO2 m-2 d-1","U",0.997590961241102,0.0594,"mg CO2 m-2 d-1",-1812.2893,"mg CO2 m-2 d-1",116,"s","2021-08-27 02:42:00","UTC",2021-08-27 14:54:21,"UTC",1.91e-06,"m",1.05,"m s-1",NA,NA,NA,NA
82,"5",1,35.0183513513513,"degrees celcius",16.27,"mg CH4 m-2 d-1",NA,0.998794473794792,0,"mg CH4 m-2 d-1",16.26908,"mg CH4 m-2 d-1",198,"s",-1064.42,"mg CO2 m-2 d-1","U",0.998220854115392,0,"mg CO2 m-2 d-1",-1064.4243,"mg CO2 m-2 d-1",183,"s","2021-08-27 03:25:00","UTC",2021-08-27 12:44:34,"UTC",1.717e-06,"m",1.16,"m s-1",NA,NA,NA,NA
82,"6",1,39.7914714285714,"degrees celcius",19.56,"mg CH4 m-2 d-1",NA,0.992594363482888,2.557058,"mg CH4 m-2 d-1",22.11453,"mg CH4 m-2 d-1",178,"s",-1083.58,"mg CO2 m-2 d-1","U",0.995111341063618,0.0658,"mg CO2 m-2 d-1",-1083.5118,"mg CO2 m-2 d-1",173,"s","2021-08-27 03:10:00","UTC",2021-08-27 13:31:59,"UTC",1.717e-06,"m",0.97,"m s-1",NA,NA,NA,NA
82,"7",1,30.4923133333333,"degrees celcius",86.03,"mg CH4 m-2 d-1",NA,0.999531533391116,20.346515,"mg CH4 m-2 d-1",106.3759,"mg CH4 m-2 d-1",81,"s",-1090.96,"mg CO2 m-2 d-1","U",0.983327060197775,0.5236,"mg CO2 m-2 d-1",-1090.4355,"mg CO2 m-2 d-1",147,"s","2021-08-27 03:56:00","UTC",2021-08-27 12:14:06,"UTC",1.717e-06,"m",1.16,"m s-1",NA,NA,NA,NA
82,"8",1,44.6970230769231,"degrees celcius",28.82,"mg CH4 m-2 d-1",NA,0.996621056709669,2.272696,"mg CH4 m-2 d-1",31.09253,"mg CH4 m-2 d-1",209,"s",-1286.25,"mg CO2 m-2 d-1","U",0.99580887136306,0.0585,"mg CO2 m-2 d-1",-1286.1916,"mg CO2 m-2 d-1",127,"s","2021-08-27 02:38:00","UTC",2021-08-27 15:09:25,"UTC",1.91e-06,"m",1.05,"m s-1",NA,NA,NA,NA
82,"9",1,36.3084034482759,"degrees celcius",203.18,"mg CH4 m-2 d-1",NA,0.992777293187912,127.503169,"mg CH4 m-2 d-1",330.68194,"mg CH4 m-2 d-1",143,"s",-2272.55,"mg CO2 m-2 d-1","U",0.986867772032761,0.3218,"mg CO2 m-2 d-1",-2272.2331,"mg CO2 m-2 d-1",143,"s","2021-08-27 03:17:00","UTC",2021-08-27 13:02:46,"UTC",1.717e-06,"m",1.16,"m s-1",NA,NA,NA,NA
82,"10",1,41.292509375,"degrees celcius",NA,"mg CH4 m-2 d-1","B",NA,14.852547,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"s",-953.33,"mg CO2 m-2 d-1","U",0.946466134301015,0.3822,"mg CO2 m-2 d-1",-952.9527,"mg CO2 m-2 d-1",157,"s","2021-08-27 02:59:00","UTC",NA,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
82,"11",1,45.3371275862069,"degrees celcius",63.24,"mg CH4 m-2 d-1",NA,0.998988775325151,4.198639,"mg CH4 m-2 d-1",67.44026,"mg CH4 m-2 d-1",223,"s",-1790.5,"mg CO2 m-2 d-1","U",0.996591498530702,0.1081,"mg CO2 m-2 d-1",-1790.3875,"mg CO2 m-2 d-1",142,"s","2021-08-27 02:32:00","UTC",2021-08-27 15:50:14,"UTC",2.7689e-05,"m",1.13,"m s-1",0.329,0.219,"m d-1","m d-1"
82,"12",1,44.7123875,"degrees celcius",NA,"mg CH4 m-2 d-1","B",NA,0,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"s",-863.36,"mg CO2 m-2 d-1","U",0.932747318233656,0,"mg CO2 m-2 d-1",-863.3601,"mg CO2 m-2 d-1",117,"s","2021-08-27 02:14:00","UTC",NA,"UTC",NA,NA,NA,NA,NA,NA,NA,NA
82,"13",1,38.2725083333333,"degrees celcius",30.57,"mg CH4 m-2 d-1",NA,0.999151610893279,2.56952,"mg CH4 m-2 d-1",33.13823,"mg CH4 m-2 d-1",198,"s",-1292.86,"mg CO2 m-2 d-1","U",0.99841648646931,0.0661,"mg CO2 m-2 d-1",-1292.7949,"mg CO2 m-2 d-1",177,"s","2021-08-27 03:03:00","UTC",2021-08-27 13:19:02,"UTC",1.717e-06,"m",1.16,"m s-1",NA,NA,NA,NA
82,"14",1,28.2887774193548,"degrees celcius",90.4,"mg CH4 m-2 d-1",NA,0.996978004292661,5.852002,"mg CH4 m-2 d-1",96.25227,"mg CH4 m-2 d-1",158,"s",-1530.4,"mg CO2 m-2 d-1","U",0.997261892967499,0.1506,"mg CO2 m-2 d-1",-1530.2506,"mg CO2 m-2 d-1",153,"s","2021-08-27 03:53:00","UTC",2021-08-27 12:04:57,"UTC",1.717e-06,"m",1.16,"m s-1",NA,NA,NA,NA
82,"15",1,41.38215,"degrees celcius",31.42,"mg CH4 m-2 d-1",NA,0.999776387850359,2.351764,"mg CH4 m-2 d-1",33.77105,"mg CH4 m-2 d-1",178,"s",-1135.61,"mg CO2 m-2 d-1","U",0.978851526246853,0.0605,"mg CO2 m-2 d-1",-1135.5484,"mg CO2 m-2 d-1",148,"s","2021-08-27 02:48:00","UTC",2021-08-27 14:39:58,"UTC",1.91e-06,"m",1.05,"m s-1",NA,NA,NA,NA
98,"1",1,39.2967577777778,"degrees celcius",2.54,"mg CH4 m-2 d-1",NA,0.98758107609772,0,"mg CH4 m-2 d-1",2.5355,"mg CH4 m-2 d-1",99,"s",NA,"mg CO2 m-2 d-1","U",0.880708815463138,0,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",89,"s","2020-09-01 01:44:00","UTC",2020-08-31 18:44:27,"UTC",0.015727282,"m",0.74,"m s-1",NA,NA,NA,NA
98,"2",1,38.4424598039216,"degrees celcius",14.34,"mg CH4 m-2 d-1",NA,0.998133339458735,32.269873,"mg CH4 m-2 d-1",46.61083,"mg CH4 m-2 d-1",100,"s",1890.59,"mg CO2 m-2 d-1",NA,0.988849973042504,3.0078,"mg CO2 m-2 d-1",1893.5979,"mg CO2 m-2 d-1",100,"s","2020-09-01 00:53:00","UTC",2020-08-31 17:59:17,"UTC",0.015462697,"m",1.92,"m s-1",NA,NA,NA,NA
98,"3",1,43.3638341176471,"degrees celcius",18.74,"mg CH4 m-2 d-1",NA,0.999678797927116,2.801715,"mg CH4 m-2 d-1",21.54355,"mg CH4 m-2 d-1",100,"s",1963.85,"mg CO2 m-2 d-1","U",0.988224660336784,0.1419,"mg CO2 m-2 d-1",1963.9961,"mg CO2 m-2 d-1",83,"s","2020-09-01 03:40:00","UTC",2020-08-31 20:43:14,"UTC",0.016445488,"m",0.86,"m s-1",NA,NA,NA,NA
98,"4",1,43.3624347222222,"degrees celcius",14.29,"mg CH4 m-2 d-1",NA,0.996872407107756,24.174141,"mg CH4 m-2 d-1",38.46233,"mg CH4 m-2 d-1",96,"s",1133.16,"mg CO2 m-2 d-1","U",0.968924994857874,0.4194,"mg CO2 m-2 d-1",1133.5782,"mg CO2 m-2 d-1",71,"s","2020-09-01 03:09:00","UTC",2020-08-31 20:10:23,"UTC",0.016176671,"m",0.48,"m s-1",NA,NA,NA,NA
98,"5",1,38.884164,"degrees celcius",4.86,"mg CH4 m-2 d-1",NA,0.997684848142493,0,"mg CH4 m-2 d-1",4.86207,"mg CH4 m-2 d-1",99,"s",665.82,"mg CO2 m-2 d-1",NA,0.957548177033184,0,"mg CO2 m-2 d-1",665.8249,"mg CO2 m-2 d-1",99,"s","2020-09-01 01:50:00","UTC",2020-08-31 18:53:45,"UTC",0.015727282,"m",0.74,"m s-1",NA,NA,NA,NA
98,"6",1,40.0335584158416,"degrees celcius",7.46,"mg CH4 m-2 d-1",NA,0.998989381120204,0,"mg CH4 m-2 d-1",7.464,"mg CH4 m-2 d-1",99,"s",1535.1,"mg CO2 m-2 d-1",NA,0.991423871715291,0,"mg CO2 m-2 d-1",1535.0999,"mg CO2 m-2 d-1",99,"s","2020-09-01 02:20:00","UTC",2020-08-31 19:21:46,"UTC",0.015727282,"m",0.74,"m s-1",NA,NA,NA,NA
98,"7",1,42.48844,"degrees celcius",6.97,"mg CH4 m-2 d-1",NA,0.996771816153721,0,"mg CH4 m-2 d-1",6.96842,"mg CH4 m-2 d-1",100,"s",1487.84,"mg CO2 m-2 d-1","U",0.969410972136768,0,"mg CO2 m-2 d-1",1487.8437,"mg CO2 m-2 d-1",89,"s","2020-09-01 02:37:00","UTC",2020-08-31 19:39:05,"UTC",0.016176671,"m",0.48,"m s-1",NA,NA,NA,NA
98,"8",1,43.6986454545455,"degrees celcius",12.59,"mg CH4 m-2 d-1",NA,0.998271301699248,2.096028,"mg CH4 m-2 d-1",14.6867,"mg CH4 m-2 d-1",99,"s",1496.2,"mg CO2 m-2 d-1","U",0.960681404773657,0.1062,"mg CO2 m-2 d-1",1496.305,"mg CO2 m-2 d-1",87,"s","2020-09-01 03:24:00","UTC",2020-08-31 20:28:43,"UTC",0.016176671,"m",0.48,"m s-1",NA,NA,NA,NA
98,"9",1,39.9604460784314,"degrees celcius",8.08,"mg CH4 m-2 d-1",NA,0.998629475832277,0.747958,"mg CH4 m-2 d-1",8.82644,"mg CH4 m-2 d-1",100,"s",846.7,"mg CO2 m-2 d-1",NA,0.966467779927484,0.0379,"mg CO2 m-2 d-1",846.7419,"mg CO2 m-2 d-1",100,"s","2020-09-01 01:30:00","UTC",2020-08-31 18:33:05,"UTC",0.015727282,"m",0.74,"m s-1",NA,NA,NA,NA
98,"10",1,39.0168401960784,"degrees celcius",8.73,"mg CH4 m-2 d-1",NA,0.998019292942852,0,"mg CH4 m-2 d-1",8.73148,"mg CH4 m-2 d-1",100,"s",1633.72,"mg CO2 m-2 d-1",NA,0.993471588968846,0,"mg CO2 m-2 d-1",1633.7178,"mg CO2 m-2 d-1",100,"s","2020-09-01 02:04:00","UTC",2020-08-31 19:03:40,"UTC",0.015727282,"m",0.74,"m s-1",NA,NA,NA,NA
98,"11",1,41.157936,"degrees celcius",7.13,"mg CH4 m-2 d-1",NA,0.998928215720464,0,"mg CH4 m-2 d-1",7.13378,"mg CH4 m-2 d-1",99,"s",1455.89,"mg CO2 m-2 d-1",NA,0.98885272395112,0,"mg CO2 m-2 d-1",1455.8933,"mg CO2 m-2 d-1",99,"s","2020-09-01 02:29:00","UTC",2020-08-31 19:30:37,"UTC",0.015727282,"m",0.74,"m s-1",0.152,0.159,"m d-1","m d-1"
98,"12",1,43.774368,"degrees celcius",7.1,"mg CH4 m-2 d-1",NA,0.997270735482834,10.46269,"mg CH4 m-2 d-1",17.56284,"mg CH4 m-2 d-1",100,"s",1089.64,"mg CO2 m-2 d-1","U",0.983262074430924,0.5301,"mg CO2 m-2 d-1",1090.1661,"mg CO2 m-2 d-1",99,"s","2020-09-01 02:54:00","UTC",2020-08-31 19:54:36,"UTC",0.016176671,"m",0.48,"m s-1",NA,NA,NA,NA
98,"13",1,39.984337,"degrees celcius",4.93,"mg CH4 m-2 d-1",NA,0.99552123690861,3.709976,"mg CH4 m-2 d-1",8.64314,"mg CH4 m-2 d-1",99,"s",NA,"mg CO2 m-2 d-1",NA,0.793097036750412,0.188,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",99,"s","2020-09-01 01:15:00","UTC",2020-08-31 18:16:17,"UTC",0.015462697,"m",1.92,"m s-1",NA,NA,NA,NA
98,"14",1,39.4564941176471,"degrees celcius",9.8,"mg CH4 m-2 d-1",NA,0.994521860922126,0,"mg CH4 m-2 d-1",9.79595,"mg CH4 m-2 d-1",100,"s",1546.39,"mg CO2 m-2 d-1",NA,0.985375990594347,0,"mg CO2 m-2 d-1",1546.39,"mg CO2 m-2 d-1",100,"s","2020-09-01 02:10:00","UTC",2020-08-31 19:12:50,"UTC",0.015727282,"m",0.74,"m s-1",NA,NA,NA,NA
98,"15",1,43.7106530864198,"degrees celcius",7.26,"mg CH4 m-2 d-1",NA,0.997740661807463,9.052589,"mg CH4 m-2 d-1",16.31458,"mg CH4 m-2 d-1",98,"s",1061.44,"mg CO2 m-2 d-1","U",0.97497871354385,0.4586,"mg CO2 m-2 d-1",1061.8958,"mg CO2 m-2 d-1",79,"s","2020-09-01 03:01:00","UTC",2020-08-31 20:01:21,"UTC",0.016176671,"m",0.48,"m s-1",NA,NA,NA,NA
102,"1",1,38.110817,"degrees celcius",23.64,"mg CH4 m-2 d-1",NA,0.985094706765927,150.814414,"mg CH4 m-2 d-1",174.45836,"mg CH4 m-2 d-1",99,"s",1353.87,"mg CO2 m-2 d-1",NA,0.968081335766879,1.0465,"mg CO2 m-2 d-1",1354.9195,"mg CO2 m-2 d-1",99,"s","2020-09-02 04:58:00","UTC",2020-09-01 21:59:47,"UTC",0.002173021,"m",1.31,"m s-1",NA,NA,NA,NA
102,"2",1,38.2388425742574,"degrees celcius",30.33,"mg CH4 m-2 d-1",NA,0.983078028337971,68.530619,"mg CH4 m-2 d-1",98.86419,"mg CH4 m-2 d-1",99,"s",1380.13,"mg CO2 m-2 d-1",NA,0.982694989540779,0.7274,"mg CO2 m-2 d-1",1380.86,"mg CO2 m-2 d-1",99,"s","2020-09-02 05:08:00","UTC",2020-09-01 22:10:23,"UTC",0.002173021,"m",1.31,"m s-1",NA,NA,NA,NA
102,"3",1,35.9384918604651,"degrees celcius",25.45,"mg CH4 m-2 d-1",NA,0.985121448507875,0,"mg CH4 m-2 d-1",25.45325,"mg CH4 m-2 d-1",100,"s",1175.56,"mg CO2 m-2 d-1","U",0.984430118982765,0,"mg CO2 m-2 d-1",1175.5602,"mg CO2 m-2 d-1",85,"s","2020-09-02 03:57:00","UTC",2020-09-01 20:57:15,"UTC",0.001521289,"m",1.75,"m s-1",0.283,0.492,"m d-1","m d-1"
102,"4",1,35.6609217391304,"degrees celcius",7.18,"mg CH4 m-2 d-1",NA,0.99811338134596,0,"mg CH4 m-2 d-1",7.18299,"mg CH4 m-2 d-1",100,"s",NA,"mg CO2 m-2 d-1","U",0.883172644567724,0,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",90,"s","2020-09-02 06:04:00","UTC",2020-09-01 23:04:30,"UTC",0.002240822,"m",0.72,"m s-1",NA,NA,NA,NA
102,"5",1,37.940162745098,"degrees celcius",43.52,"mg CH4 m-2 d-1",NA,0.994395256323022,0,"mg CH4 m-2 d-1",43.52192,"mg CH4 m-2 d-1",100,"s",1856.96,"mg CO2 m-2 d-1",NA,0.992497877574382,0,"mg CO2 m-2 d-1",1856.9612,"mg CO2 m-2 d-1",100,"s","2020-09-02 04:47:00","UTC",2020-09-01 21:49:40,"UTC",0.002173021,"m",1.31,"m s-1",NA,NA,NA,NA
102,"6",1,37.967394,"degrees celcius",68.35,"mg CH4 m-2 d-1",NA,0.998643207467151,NA,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",99,"s",1946.82,"mg CO2 m-2 d-1",NA,0.993352916952064,NA,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",99,"s","2020-09-02 05:33:00","UTC",2020-09-01 22:38:28,"UTC",0.002240822,"m",0.72,"m s-1",NA,NA,NA,NA
102,"7",1,33.9502848101266,"degrees celcius",26.77,"mg CH4 m-2 d-1",NA,0.998417858363177,0,"mg CH4 m-2 d-1",26.77042,"mg CH4 m-2 d-1",77,"s",1894.72,"mg CO2 m-2 d-1","U",0.961049983330916,0,"mg CO2 m-2 d-1",1894.7246,"mg CO2 m-2 d-1",77,"s","2020-09-02 03:34:00","UTC",2020-09-01 20:35:31,"UTC",0.001521289,"m",1.75,"m s-1",NA,NA,NA,NA
102,"8",1,36.9729630434783,"degrees celcius",20.67,"mg CH4 m-2 d-1",NA,0.998531617701011,0,"mg CH4 m-2 d-1",20.67369,"mg CH4 m-2 d-1",90,"s",1044.19,"mg CO2 m-2 d-1",NA,0.981088394647141,0,"mg CO2 m-2 d-1",1044.1881,"mg CO2 m-2 d-1",90,"s","2020-09-02 04:24:00","UTC",2020-09-01 21:27:08,"UTC",0.002074555,"m",1.76,"m s-1",NA,NA,NA,NA
102,"9",1,37.499387254902,"degrees celcius",21.23,"mg CH4 m-2 d-1",NA,0.999498867282984,35.561794,"mg CH4 m-2 d-1",56.787,"mg CH4 m-2 d-1",100,"s",960.32,"mg CO2 m-2 d-1",NA,0.96881724950902,0.3774,"mg CO2 m-2 d-1",960.6935,"mg CO2 m-2 d-1",100,"s","2020-09-02 04:37:00","UTC",2020-09-01 21:40:01,"UTC",0.002173021,"m",1.31,"m s-1",NA,NA,NA,NA
102,"10",1,31.3271233333333,"degrees celcius",15.47,"mg CH4 m-2 d-1",NA,0.999098000438552,10.832283,"mg CH4 m-2 d-1",26.2986,"mg CH4 m-2 d-1",99,"s",NA,"mg CO2 m-2 d-1","U",0.848590968661833,0.0944,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",89,"s","2020-09-02 03:27:00","UTC",2020-09-01 20:18:17,"UTC",0.001312122,"m",1.94,"m s-1",NA,NA,NA,NA
102,"11",1,NA,"degrees celcius",NA,"mg CH4 m-2 d-1",NA,NA,16.427372,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",NA,"s",NA,"mg CO2 m-2 d-1",NA,NA,0.1432,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",NA,"s","2020-09-02 05:50:00","UTC",2020-09-01 22:58:09,"UTC",0.002240822,"m",0.72,"m s-1",NA,NA,NA,NA
102,"12",1,36.3717029411765,"degrees celcius",28.85,"mg CH4 m-2 d-1",NA,0.997889596337792,57.119176,"mg CH4 m-2 d-1",85.96707,"mg CH4 m-2 d-1",100,"s",1389.45,"mg CO2 m-2 d-1",NA,0.991830077745751,0.4146,"mg CO2 m-2 d-1",1389.8692,"mg CO2 m-2 d-1",100,"s","2020-09-02 04:05:00","UTC",2020-09-01 21:12:50,"UTC",0.002074555,"m",1.76,"m s-1",NA,NA,NA,NA
102,"13",1,38.3542490196078,"degrees celcius",9.87,"mg CH4 m-2 d-1","B",0.922028662276154,13.584749,"mg CH4 m-2 d-1",23.45146,"mg CH4 m-2 d-1",100,"s",NA,"mg CO2 m-2 d-1",NA,0.747173384556019,0.1184,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",100,"s","2020-09-02 05:20:00","UTC",2020-09-01 22:23:19,"UTC",0.002173021,"m",1.31,"m s-1",NA,NA,NA,NA
102,"14",1,35.1785431578947,"degrees celcius",19.31,"mg CH4 m-2 d-1",NA,0.990919959896015,10.832283,"mg CH4 m-2 d-1",30.14003,"mg CH4 m-2 d-1",99,"s",1153.11,"mg CO2 m-2 d-1","U",0.976371252399319,0.0944,"mg CO2 m-2 d-1",1153.2084,"mg CO2 m-2 d-1",93,"s","2020-09-02 03:46:00","UTC",2020-09-01 20:46:20,"UTC",0.001521289,"m",1.75,"m s-1",NA,NA,NA,NA
102,"15",1,35.628243,"degrees celcius",26.16,"mg CH4 m-2 d-1",NA,0.99788544814776,0,"mg CH4 m-2 d-1",26.16272,"mg CH4 m-2 d-1",99,"s",885.56,"mg CO2 m-2 d-1",NA,0.980610672076389,0,"mg CO2 m-2 d-1",885.5604,"mg CO2 m-2 d-1",99,"s","2020-09-02 06:11:00","UTC",2020-09-01 23:12:52,"UTC",0.002240822,"m",0.72,"m s-1",NA,NA,NA,NA
119,"1",1,39.4209789473684,"degrees celcius",16.39,"mg CH4 m-2 d-1",NA,0.997234905518429,NA,"mg CH4 m-2 d-1",NA,"mg CH4 m-2 d-1",92,"s",4433.23,"mg CO2 m-2 d-1",NA,0.994550795310357,NA,"mg CO2 m-2 d-1",NA,"mg CO2 m-2 d-1",92,"s","2021-08-24 02:35:00","UTC",2021-08-24 13:44:16,"UTC",8.61e-07,"m",1.45,"m s-1",NA,NA,NA,NA
119,"2",1,43.3426875,"degrees celcius",18.32,"mg CH4 m-2 d-1",NA,0.998536023817832,275.568143,"mg CH4 m-2 d-1",293.89083,"mg CH4 m-2 d-1",96,"s",4515.37,"mg CO2 m-2 d-1","U",0.983092940194721,15.6934,"mg CO2 m-2 d-1",4531.0655,"mg CO2 m-2 d-1",76,"s","2021-08-24 03:01:00","UTC",2021-08-24 14:23:22,"UTC",8.61e-07,"m",1.45,"m s-1",NA,NA,NA,NA
119,"3",1,45.783225,"degrees celcius",138.92,"mg CH4 m-2 d-1",NA,0.934550289680898,119.839258,"mg CH4 m-2 d-1",258.76143,"mg CH4 m-2 d-1",41,"s",3901.87,"mg CO2 m-2 d-1","U",0.992775325846679,6.6919,"mg CO2 m-2 d-1",3908.5628,"mg CO2 m-2 d-1",96,"s","2021-08-24 03:23:00","UTC",2021-08-24 15:40:00,"UTC",9.406e-06,"m",0.88,"m s-1",NA,NA,NA,NA
119,"4",1,48.1744058823529,"degrees celcius",170.4,"mg CH4 m-2 d-1",NA,0.975855808587096,153.305243,"mg CH4 m-2 d-1",323.70357,"mg CH4 m-2 d-1",101,"s",825.39,"mg CO2 m-2 d-1","U",0.970812566393793,8.2924,"mg CO2 m-2 d-1",833.678,"mg CO2 m-2 d-1",81,"s","2021-08-24 03:45:00","UTC",2021-08-24 16:18:46,"UTC",9.406e-06,"m",0.88,"m s-1",NA,0.815,"m d-1","m d-1"
119,"5",1,35.1160476190476,"degrees celcius",8.76,"mg CH4 m-2 d-1",NA,0.992894086411222,43.379148,"mg CH4 m-2 d-1",52.13923,"mg CH4 m-2 d-1",101,"s",4044.64,"mg CO2 m-2 d-1",NA,0.999163788598821,2.5953,"mg CO2 m-2 d-1",4047.2316,"mg CO2 m-2 d-1",101,"s","2021-08-24 02:42:00","UTC",2021-08-24 13:23:41,"UTC",4.26e-07,"m",0.91,"m s-1",NA,NA,NA,NA
119,"6",1,44.0951666666667,"degrees celcius",8.46,"mg CH4 m-2 d-1","B",0.982577129478976,116.860077,"mg CH4 m-2 d-1",125.32507,"mg CH4 m-2 d-1",112,"s",3203.34,"mg CO2 m-2 d-1","U",0.975447794630299,6.1155,"mg CO2 m-2 d-1",3209.453,"mg CO2 m-2 d-1",41,"s","2021-08-24 03:11:00","UTC",2021-08-24 14:52:25,"UTC",1.984e-06,"m",1.43,"m s-1",NA,NA,NA,NA
119,"9",1,31.6777470588235,"degrees celcius",86.65,"mg CH4 m-2 d-1",NA,0.999169020795607,22.869666,"mg CH4 m-2 d-1",109.51694,"mg CH4 m-2 d-1",92,"s",14893.45,"mg CO2 m-2 d-1","U",0.994906343528216,1.43,"mg CO2 m-2 d-1",14894.8832,"mg CO2 m-2 d-1",81,"s","2021-08-24 02:15:00","UTC",2021-08-24 13:06:15,"UTC",4.26e-07,"m",0.91,"m s-1",NA,NA,NA,NA
119,"10",1,43.67602,"degrees celcius",47.62,"mg CH4 m-2 d-1",NA,0.99799000669318,48.171442,"mg CH4 m-2 d-1",95.7953,"mg CH4 m-2 d-1",96,"s",10752.29,"mg CO2 m-2 d-1",NA,0.995230009041178,3.6923,"mg CO2 m-2 d-1",10755.9831,"mg CO2 m-2 d-1",96,"s","2021-08-24 03:04:00","UTC",2021-08-24 14:33:57,"UTC",1.984e-06,"m",1.43,"m s-1",NA,NA,NA,NA
